Company,City,Year,Deposit Ratio,Equity to Assets Ratio,LLP,Loan Ratio,NPL,ROAA,ROAE,Standard Deviation of ROAA,Total Assets EUR,Total Customer Deposits EUR,Z-Score,Unnamed: 14,Unnamed: 15,Unnamed: 16,GDP,INF,month,GPR,GPRT,GPRA,Ln_Total Assets EUR,Ln_Equity to Assets Ratio,Ln_Loan Ratio,Ln_LLP,Ln_Deposit Ratio
PANCRETA BANK S.A.,HERAKLION - CRETE,2020,0.80517764,4.767836687,22.89502002,69.10695554,63.41532067,0.266862886,5.624181111,0.209772763,1656.894,1334.094,3.178084271,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.412700044348344,1.5618926772888555,4.235655384752705,3.1309194205354074,-0.21669235510034154
PANCRETA BANK S.A.,HERAKLION - CRETE,2021,0.662777036,3.823191847,22.48274349,57.64036155,62.26421992,0.053710581,1.267927536,0.262871917,2133.793,1414.229,2.691124863,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.665656426219597,1.341085635772737,4.054223043665431,3.1127480589491547,-0.4113166409822721
PANCRETA BANK S.A.,HERAKLION - CRETE,2022,0.624009707,3.131118628,21.65134973,49.24529107,62.47655048,0.146580936,4.266679465,0.087258591,2718.134,1696.142,3.626021081,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.9077008944524225,1.1413903298411563,3.8968137502550255,3.07506779569231,-0.47158935464396046
PANCRETA BANK S.A.,HERAKLION - CRETE,2023,0.589525396,6.81450223,21.92330209,51.9409573,62.88397742,0.142958489,2.882216745,0.042951153,2680.636,1580.303,5.087506349,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,7.8938093587833595,1.9190530221287552,3.9501076369465427,3.0875500935262994,-0.5284374793558929
PERMANENT TSB GROUP HOLDINGS P.L.C,DUBLIN 2,2017,0.719630524,8.897928054,11.61549981,80.02203296,27.37738675,-1.005253014,-11.83274021,0.428831424,23601.0,16984.0,2.958660167,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,10.069044362997353,2.185818446713939,4.382302008754959,2.452340396721429,-0.3290173597953717
PERMANENT TSB GROUP HOLDINGS P.L.C,DUBLIN 2,2018,0.746278488,9.269749264,10.89445091,80.66570061,25.63542879,0.172510458,1.899786274,0.634758696,22773.0,16995.0,2.699705688,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,10.033330902684877,2.226756331099767,4.390313461507774,2.3882535687786777,-0.29265644012959535
PERMANENT TSB GROUP HOLDINGS P.L.C,DUBLIN 2,2019,0.780375974,9.078404402,6.38147428,72.84731774,9.993518355,0.013458045,0.146663407,0.632583556,21810.0,17020.0,2.665322739,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,9.990123859195675,2.2058984505194825,4.2883657130203465,1.8533991490321102,-0.2479794574831157
PERMANENT TSB GROUP HOLDINGS P.L.C,DUBLIN 2,2020,0.847716737,9.848111254,4.96901956,77.1476477,6.378325841,0.142558449,1.508674881,0.069010231,20278.0,17190.0,4.97515214,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,9.917291833512525,2.2872796859345064,4.345721088389708,1.6032225490181513,-0.16520873554947535
PERMANENT TSB GROUP HOLDINGS P.L.C,DUBLIN 2,2021,0.859573049,9.296673973,4.872498494,67.72610312,7.549695469,-0.785188057,-8.20668693,0.410313713,20986.0,18039.0,3.032249793,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,9.951610827717856,2.229656698879907,4.215471676062944,1.5836068433179509,-0.15131946766015858
PERMANENT TSB GROUP HOLDINGS P.L.C,DUBLIN 2,2022,0.858511356,8.045873623,4.064602961,64.1151338,5.497981157,-0.092547604,-1.069518717,0.393804694,22235.0,19089.0,3.005490401,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,10.009422902944797,2.0851593665934054,4.160680432784048,1.402316065658772,-0.15255537100932018
PERMANENT TSB GROUP HOLDINGS P.L.C,DUBLIN 2,2023,0.837928508,9.246905487,2.590235657,75.55238499,3.231579994,0.925925926,10.65201815,0.702768351,25933.0,21730.0,2.672448537,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,10.16327156794533,2.2242889536067474,4.324826256585799,0.9517488588310441,-0.17682249478854978
PERMANENT TSB PLC,DUBLIN 2,2017,0.719539061,8.909506863,11.61549981,80.0118624,27.37738675,-1.005139057,-11.81697024,0.428788426,23604.0,16984.0,2.960219203,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,10.069171468177059,2.1871188934863994,4.382174903681489,2.452340396721429,-0.3291444650386683
PERMANENT TSB PLC,DUBLIN 2,2018,0.74618019,9.281700035,10.89445091,80.65507552,25.63542879,0.172488141,1.897083235,0.634694201,22776.0,16995.0,2.701069805,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,10.033462628957874,2.2280447234469665,4.39018173526308,2.3882535687786777,-0.29278816638988125
PERMANENT TSB PLC,DUBLIN 2,2019,0.780375974,9.078404402,6.38147428,72.84731774,9.993518355,-0.008971426,-0.097703957,0.627771054,21810.0,17020.0,2.670489489,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,9.990123859195675,2.2058984505194825,4.2883657130203465,1.8533991490321102,-0.2479794574831157
PERMANENT TSB PLC,DUBLIN 2,2020,0.847716737,9.848111254,4.96901956,77.1476477,6.378325841,0.142558449,1.508674881,0.079431777,20278.0,17190.0,4.83450841,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,9.917291833512525,2.2872796859345064,4.345721088389708,1.6032225490181513,-0.16520873554947535
PERMANENT TSB PLC,DUBLIN 2,2021,0.859573049,9.296673973,4.872498494,67.72610312,7.549695469,-0.785188057,-8.20668693,0.406364251,20986.0,18039.0,3.041921887,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,9.951610827717856,2.229656698879907,4.215471676062944,1.5836068433179509,-0.15131946766015858
PERMANENT TSB PLC,DUBLIN 2,2022,0.858511356,8.045873623,4.064602961,64.1151338,5.497981157,-0.092547604,-1.069518717,0.393804694,22235.0,19089.0,3.005490401,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,10.009422902944797,2.0851593665934054,4.160680432784048,1.402316065658772,-0.15255537100932018
PERMANENT TSB PLC,DUBLIN 2,2023,0.837928508,9.239193306,2.590235657,75.55238499,3.231579994,0.921773792,10.609319,0.700976893,25933.0,21730.0,2.673833979,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,10.16327156794533,2.2234545772968746,4.324826256585799,0.9517488588310441,-0.17682249478854978
PIRAEUS FINANCIAL HOLDINGS SA,ATHENS,2017,0.519785976,12.05301983,25.41820741,60.98765918,45.85647897,-0.047383606,-0.404580387,0.99484102,81504.371,42364.829,2.652110415,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,11.308411929692655,2.489315236838405,4.1106715351815915,3.2354657443919654,-0.6543381367462447
PIRAEUS FINANCIAL HOLDINGS SA,ATHENS,2018,0.633608734,14.15815002,25.78825091,66.33341739,46.15333555,-0.275313071,-2.116813186,0.937217943,67417.0,42716.0,2.695492752,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,11.118652490616178,2.650290431425256,4.19469380324151,3.2499189971202895,-0.45632365385470725
PIRAEUS FINANCIAL HOLDINGS SA,ATHENS,2019,0.722996122,12.12992889,25.07428442,64.38429218,52.61029827,-0.264507297,-2.005747463,0.846643047,61880.0,44739.0,2.640104528,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,11.032952304687003,2.495675860613961,4.164869693110918,3.2218427958535565,-0.3243514205998598
PIRAEUS FINANCIAL HOLDINGS SA,ATHENS,2020,0.773317437,12.69618331,21.88533408,64.03945714,50.1414399,0.448375856,3.612565445,0.338632022,61231.0,47351.0,3.658849163,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,11.022408876202102,2.5413014215256724,4.159499411203141,3.0858167357765174,-0.2570656588046087
PIRAEUS FINANCIAL HOLDINGS SA,ATHENS,2021,0.693627725,10.05729458,19.97700547,55.44019005,46.49736773,-1.009104533,-8.9506379,0.595060829,71560.0,49636.0,2.721656387,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,11.178291537622655,2.308298200074435,4.0153047829060755,2.994581885611445,-0.3658198817079985
PIRAEUS FINANCIAL HOLDINGS SA,ATHENS,2022,0.694857687,7.272932359,5.110321761,45.86847811,13.89198579,-3.982847591,-46.36923077,1.844003437,79789.0,55442.0,0.578974341,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,11.287140929324929,1.9841595608404166,3.8257781297286044,1.6312623691608723,-0.36404822129142517
PIRAEUS FINANCIAL HOLDINGS SA,ATHENS,2023,0.781994775,8.816397615,3.569219668,50.12927859,7.883207917,1.227708924,15.31007752,2.134280556,74645.0,58372.0,1.548856435,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,11.220498821487691,2.1766133529134795,3.914605240387902,1.2723469915072154,-0.24590722004482557
PODRAVSKA BANKA D.D.,KOPRIVNICA,2017,0.687101942,12.35671928,11.18895881,54.55881493,7.292264994,0.787311623,6.369863189,0.513298002,457.1759273,314.1264674,3.318339933,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.125068278084773,2.514199986375944,3.999279292808111,2.4149274715246802,-0.3752726105773938
PODRAVSKA BANKA D.D.,KOPRIVNICA,2018,0.738328413,13.38714098,12.87511598,52.32570183,7.931307076,0.420099783,3.266894512,0.278309252,435.2982947,321.3930991,3.904215514,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,6.076031531022437,2.594294617860582,3.9574876811422546,2.5552964546645667,-0.3033665493015682
PODRAVSKA BANKA D.D.,KOPRIVNICA,2019,0.724941542,13.01740417,11.69856399,54.30356667,20.13507192,0.366689577,2.778381374,0.242987392,456.1076355,330.6513726,4.008812689,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,6.122728824423834,2.5662872443992435,3.994589909313142,2.459466098373608,-0.32166425910251234
PODRAVSKA BANKA D.D.,KOPRIVNICA,2020,0.747941336,13.14709712,9.904461515,56.0163958,17.14972259,0.607643056,4.644098107,0.103324574,484.3706698,362.2808458,4.891263544,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,6.1828504602999095,2.5762009829238135,4.025644430025679,2.2929853137054974,-0.29043073189076773
PODRAVSKA BANKA D.D.,KOPRIVNICA,2021,0.702759819,12.22916358,10.40768466,48.99800174,17.19566449,0.311588601,2.45913251,0.128557353,522.6783483,367.3173415,4.580363662,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,6.25896626205626,2.5038235565181295,3.89177951646274,2.3425444429034057,-0.3527400970412392
PODRAVSKA BANKA D.D.,KOPRIVNICA,2022,0.743284719,11.82505182,8.654338893,51.48843351,13.25395521,0.37465351,3.116791748,0.127327029,558.0980541,414.8257555,4.562408266,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,6.3245346711371715,2.4702203166094097,3.9413571904062867,2.1580608013086557,-0.2966761057832153
PODRAVSKA BANKA D.D.,KOPRIVNICA,2023,0.759923004,9.315314811,8.957893026,51.63831444,11.48129224,0.277158282,2.635285091,0.040370436,607.301,461.502,5.470636274,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,6.40902454953481,2.231659799617741,3.9442639248570353,2.192535045985741,-0.27453816136033404
PPF GROUP N.V.,AMSTERDAM,2017,0.306386598,25.01016974,7.617955439,41.70703746,88.0733945,4.583573132,17.92172306,1.370409491,27041.0,8285.0,2.858098182,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,10.205109511721595,3.219282531751743,3.7306698785944863,2.030508018603757,-1.182907582281209
PPF GROUP N.V.,AMSTERDAM,2018,0.255402648,19.30040291,8.02974779,44.6496782,91.43673205,2.114521245,9.759547383,1.296820857,38222.0,9762.0,2.804172294,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,10.551166545048927,2.960125971858739,3.798847100129683,2.08315311899717,-1.3649139673873285
PPF GROUP N.V.,AMSTERDAM,2019,0.213601278,17.52284624,10.37114779,41.67332091,8.730083007,2.076681151,11.32421287,1.162750101,45084.0,9630.0,2.824717478,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,10.716282695361969,2.8635055289346023,3.7298611377232103,2.3390276998194364,-1.5436441887679289
PPF GROUP N.V.,AMSTERDAM,2020,0.211770272,19.65483194,7.009365779,44.72785617,5.178976179,2.145189865,11.51532512,0.028019598,48614.0,10295.0,6.656762056,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,10.791666834249208,2.978323208341211,3.800596488060079,1.9472472232017188,-1.5522532144951373
PPF GROUP N.V.,AMSTERDAM,2021,0.231353069,21.47612083,11.953425,35.84648747,7.221602874,-0.659325721,-3.220451527,1.306213132,39658.0,9175.0,2.768627906,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,10.588047972158751,3.066941658824995,3.5792455837238024,2.481017848191129,-1.4638102981022467
PPF GROUP N.V.,AMSTERDAM,2022,0.251102261,21.63751007,9.499961476,27.84336036,9.299637877,0.669566492,3.105695664,1.145460922,42186.0,10593.0,2.969096855,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,10.649843691427217,3.0744283858979444,3.3265945307684546,2.251287743440378,-1.381895008478412
PPF GROUP N.V.,AMSTERDAM,2023,0.251234862,23.19283905,8.527131783,21.00644385,8.03581177,0.399663698,1.784742627,0.573513598,39883.0,10020.0,3.716902614,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,10.593705446923497,3.143843569388525,3.04482924065459,2.1432530544311534,-1.3813670721702693
PRIMA BANKA SLOVENSKO A.S.,ZILINA,2017,0.86445854,6.771514137,4.971634457,76.27590679,5.900867512,0.499357829,7.474436897,0.192967917,2149.726,1858.349,3.847759752,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.67309567113984,1.9127247158317033,4.33435711896209,1.603748650631957,-0.1456519333662627
PRIMA BANKA SLOVENSKO A.S.,ZILINA,2018,0.866852516,8.548503501,6.813148588,78.57295257,8.047714841,0.524128536,6.652554917,0.122001161,3552.692,3079.66,4.30898713,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.175460904956964,2.1457562385064772,4.364027525328551,1.9188543610355806,-0.14288642509151198
PRIMA BANKA SLOVENSKO A.S.,ZILINA,2019,0.857707652,9.076911795,5.355394948,84.84583253,4.358997002,0.615512549,6.982989016,0.13384123,3600.046,3087.787,4.282445618,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,8.188701902140345,2.205734024079627,4.440835874740371,1.6781044543080017,-0.1534919694912219
PRIMA BANKA SLOVENSKO A.S.,ZILINA,2020,0.778103715,8.280553988,4.177426777,82.27013644,3.017383507,0.438630096,5.071388865,0.072225283,4178.718,3251.476,4.793490782,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,8.337759779912584,2.113909872922296,4.41000817962118,1.4296954533864585,-0.2508954539200655
PRIMA BANKA SLOVENSKO A.S.,ZILINA,2021,0.796495033,8.040079463,3.609981135,84.60183811,2.331425721,0.402382701,4.933912767,0.093110214,4531.398,3609.236,4.507245378,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,8.418785780138556,2.084438966599745,4.437955993444707,1.2837025465693623,-0.22753438568412077
PRIMA BANKA SLOVENSKO A.S.,ZILINA,2022,0.729624551,7.176893844,3.158562418,82.64911221,1.682162184,0.365055201,4.820173935,0.030037904,5331.22,3889.789,5.525775877,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,8.581335384026032,1.9708666772001864,4.414604082648544,1.1501169930736541,-0.31522519084298667
PRIMA BANKA SLOVENSKO A.S.,ZILINA,2023,0.648521015,6.725096437,2.384662602,91.41746082,0.968841631,0.353570831,5.096225966,0.02083755,5987.587,3883.076,5.828084262,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,8.697443771885006,1.9058462654594344,4.515436497632724,0.8690576476662852,-0.4330608701994148
PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,MARTIGNACCO,2017,0.574834739,9.402434899,6.43082372,56.70925053,12.92711107,0.194478253,1.983773663,0.071945292,632.634,363.66,4.916347909,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,6.44989205587051,2.240968687541522,4.037937346103657,1.8611026357989635,-0.5536726899298637
PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,MARTIGNACCO,2018,0.599612277,9.626282848,7.676751792,59.46035338,13.33025366,0.16527893,1.737164515,0.016284709,631.895,378.892,6.399049686,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,6.448723241103699,2.2644971542015613,4.085309760707354,2.038196513943646,-0.511472037646433
PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,MARTIGNACCO,2019,0.71015818,10.9782838,5.924286283,72.08149942,9.414032036,0.216166487,2.056901694,0.023750617,1189.849,844.981,6.155564929,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,7.08158168729796,2.395919121496955,4.277797415247982,1.7790602212000783,-0.34226754502810586
PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,MARTIGNACCO,2020,0.722319259,11.04829282,3.780923132,82.14804935,6.079147849,0.171581145,1.557824851,0.022649783,1249.813,902.764,6.205291678,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,7.130749219105151,2.402275920100435,4.408523099222663,1.3299681946307274,-0.32528805084455364
PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,MARTIGNACCO,2021,0.652763129,8.986996103,2.853299085,78.14064347,3.746376232,0.17396499,1.757063726,0.020478991,1569.145,1024.28,6.103306837,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,7.358286164014285,2.1957786550497933,4.35851032442793,1.0484758984929448,-0.42654095823864363
PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,MARTIGNACCO,2022,0.658110941,8.594125035,2.907626606,76.43808821,2.79759681,0.130108726,1.481153741,0.020135696,1672.759,1100.861,6.071365784,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,7.4222296380101325,2.1510788343509923,4.3364811087244055,1.06733714908861,-0.4183817585253011
PRIMACASSA - CREDITO COOPERATIVO FVG - SOCIETA' COOPERATIVA,MARTIGNACCO,2023,0.700046164,8.596878856,2.581969025,80.6077956,2.422666196,0.378039426,4.398097379,0.108032598,1722.125,1205.567,4.419756096,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,7.451314272364763,2.15139921366578,4.389595364438521,0.9485522958381619,-0.3566089975418153
PRIVREDNA BANKA ZAGREB D.D,ZAGREB,2017,0.745015445,16.79905324,6.209107082,63.97681229,9.898107715,1.958796962,11.64052985,0.608932365,13195.25701,9830.670276,3.390920521,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,9.487612726580247,2.821322530059319,4.158520709741532,1.8260170984894764,-0.2943503292738488
PRIVREDNA BANKA ZAGREB D.D,ZAGREB,2018,0.757558575,16.12239799,5.5918527,62.62998059,8.957104985,1.274147476,7.744316363,0.607067585,13838.24551,10483.28156,3.355386802,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,9.535191451627057,2.7802094846998697,4.137244086621897,1.7213106633828568,-0.2776544178554972
PRIVREDNA BANKA ZAGREB D.D,ZAGREB,2019,0.766714844,15.22937744,5.748341012,59.68363578,6.854333094,1.603062636,10.23931999,0.549310001,15131.94626,11601.88781,3.422400313,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,9.624563434332392,2.723226288855553,4.089057875286531,1.7489112935272828,-0.26564032770735574
PRIVREDNA BANKA ZAGREB D.D,ZAGREB,2020,0.762197139,14.77479922,4.805266637,59.84294037,5.645716136,1.505022014,10.03529188,0.137880866,15784.36962,12030.80136,4.771291635,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,9.666775464812963,2.6929229740289315,4.091723469658227,1.5697125324539354,-0.271550044157399
PRIVREDNA BANKA ZAGREB D.D,ZAGREB,2021,0.775089229,14.5134895,4.583576893,58.51451817,5.593819097,0.829192241,5.664203131,0.34403379,17034.23221,13203.04991,3.797654002,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,9.74298025775558,2.675078527300888,4.06927489729393,1.5224796743234845,-0.2547771220626743
PRIVREDNA BANKA ZAGREB D.D,ZAGREB,2022,0.780099587,13.42653672,3.612730926,55.80783362,4.358798452,1.042517051,7.476374726,0.282088284,18736.36682,14616.23202,3.93754734,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,9.83822166399768,2.597233100883183,4.021914246989065,1.284463975547738,-0.2483336918073149
PRIVREDNA BANKA ZAGREB D.D,ZAGREB,2023,0.80528685,12.12048654,3.457538995,53.35216933,3.847487002,0.979343752,7.688275812,0.089469931,20882.0,16816.0,4.986451957,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,9.946642822850055,2.4948971233997934,3.9769146391516292,1.2405570628735085,-0.2165567296322291
PROCREDIT HOLDING AG & CO. KGAA,FRANKFURT AM MAIN,2017,0.613132735,11.54371662,4.151652107,61.36532213,6.327004161,1.044921127,9.697282777,0.087218209,5667.776,3475.099,5.005798269,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,8.642552079916717,2.4461412733532195,4.116844889444966,1.4235063530948828,-0.48917383304381973
PROCREDIT HOLDING AG & CO. KGAA,FRANKFURT AM MAIN,2018,0.649333797,11.9746815,3.287210374,68.76021252,4.694250074,0.861490761,7.328125655,0.082012111,5499.378,3570.932,5.053155492,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.612390273916212,2.4827945458660263,4.230625271260308,1.1900392944594256,-0.43180836938231276
PROCREDIT HOLDING AG & CO. KGAA,FRANKFURT AM MAIN,2019,0.641270534,12.46414794,2.831036027,71.53364697,3.116839888,0.950306666,7.770686373,0.071948629,5966.184,3825.938,5.228135721,,,,2.222830119736842,1.440696388105263,2019-06-16 12:00:00,90.94625282287598,112.7704283396403,60.5952517191569,8.693862806033904,2.522856358441777,4.270167926001635,1.0406427319407001,-0.444303861177487
PROCREDIT HOLDING AG & CO. KGAA,FRANKFURT AM MAIN,2020,0.647017123,11.99678689,2.217315329,70.03985033,2.487361207,0.857645259,7.020113423,0.042803413,6697.56,4333.436,5.704826109,,,,-4.894555993157895,0.3124536947368421,2020-06-16 08:00:00,77.29380416870117,97.4657351175944,49.32102219263712,8.809498559945265,2.484638854767448,4.249064370493609,0.7962971528160158,-0.43538251960732305
PROCREDIT HOLDING AG & CO. KGAA,FRANKFURT AM MAIN,2021,0.668398937,10.63851792,2.334940789,70.01461667,2.554590879,0.590238971,5.229339429,0.152658298,7329.301,4898.897,4.298031266,,,,6.936355121315789,2.564898000105263,2021-06-16 12:00:00,82.07023620605469,103.8860009511312,54.54721323649088,8.89963542880553,2.364481180978212,4.248704029823103,0.8479865327693618,-0.40287007262721397
PROCREDIT HOLDING AG & CO. KGAA,FRANKFURT AM MAIN,2022,0.674576166,10.42264263,2.218685067,70.50919917,2.291164859,1.024650564,9.735929924,0.178919699,8215.901,5542.251,4.158571484,,,,3.122957375,9.903684152631579,2022-06-16 12:00:00,157.5831934611003,199.2730185190836,124.7958981196086,9.013826701876594,2.3439806154956813,4.255743185986689,0.7969147082358787,-0.3936706875449878
PROCREDIT HOLDING AG & CO. KGAA,FRANKFURT AM MAIN,2023,0.712601623,9.850687589,3.518985626,66.76538118,3.269138138,0.193603742,1.911866622,0.339390263,8826.125,6289.511,3.38760906,,,,-0.5379984658333333,5.977745703,2023-06-16 12:00:00,121.7001794179281,133.942325592041,116.1908276875814,9.085471352430313,2.2875412587375203,4.201184700398444,1.258172773647957,-0.3388327482379179
PRVA STAVEBNA SPORITELNA AS,BRATISLAVA,2017,0.903501039,8.420321284,2.759768738,72.78224171,8.709990929,0.73345633,8.508457415,0.065249841,2848.383,2573.517,4.877744972,,,,3.413880947789474,1.650400191421053,2017-06-16 12:00:00,107.377311706543,117.4666633605957,93.90502103169759,7.954506743827275,2.130647984770922,4.2874719928913105,1.0151468856387218,-0.10147801897818524
PRVA STAVEBNA SPORITELNA AS,BRATISLAVA,2018,0.910656195,7.836077177,2.640014984,72.16510805,8.630265398,0.59442763,7.320132152,0.104001353,3003.633,2735.277,4.39520802,,,,2.726027871052632,1.703560482631579,2018-06-16 12:00:00,98.5529073079427,122.8477579752604,65.44431845347087,8.007577834981195,2.05873834906391,4.278956661081622,0.9707845928996935,-0.09358984592758236
