Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.067886268,4.776400785,3.214134567,1.289977181,1.13629399,1.358648611,1.915746393,2.357772472,1.704571588,-0.709644824,-4.611747923,-0.297178904,-1.166203907,-3.021906537,-1.079741265,1.699352659,3.919117265,2.950815909,2.734475155,1.837460464,1.254631755,-11.6001893,6.290659445,4.968051244,1.242495433
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.717824476,9.556418469,6.681033541,7.449840428,8.277712285,7.444416375,10.15499479,10.41473423,8.071025334,-4.877286528,-14.46432838,2.678164039,7.589211665,3.59836216,1.820154161,3.281874814,1.786274694,3.125538305,5.664039082,3.423619058,3.647863873,-1.160869408,7.135705561,-1.782541446,-4.237235421
Ethiopia,ETH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.025446944,2.980694098,5.183296102,-1.419431349,-4.963548611,10.35673538,8.688193147,7.745595719,8.322832059,7.68786008,5.794553796,9.419873429,8.054120481,5.618653919,7.583098924,7.314544923,7.456695097,6.501211497,6.622789071,3.998440256,5.523810568,3.280847984,2.925804545,2.677561913,3.849182604
European Union,EUU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.779100015,3.776208722,2.040989008,0.878916483,0.549672109,2.208402202,1.56429336,3.159469543,2.810480209,0.319096748,-4.574808204,2.082037848,2.081947978,-0.848127964,-0.325675572,1.347522451,2.08645416,1.755926138,2.683482975,1.88744779,1.722002312,-5.721373869,6.130631554,3.434137406,-0.020076889
Fragile and conflict affected situations,FCS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.819769257,3.144412819,1.818369226,2.278658795,-1.412246,8.625951843,3.32271763,3.318349196,3.545744547,2.572177232,0.560264976,4.419657142,-2.346137179,3.036510925,1.012182147,-0.239600469,-1.170268954,-0.096240432,0.286405222,0.492910371,0.266800241,-8.45270222,2.269512207,-0.256435212,-0.662921098
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.137574737,5.553997853,2.37665487,1.460928622,1.76083857,3.690587797,2.428689227,3.628941348,4.852313276,0.315886377,-8.513028487,2.714966735,2.073396315,-1.865591174,-1.357215611,-0.776108383,0.21302942,2.516379895,2.950531373,1.00565417,1.113269092,-2.495122968,2.625228575,1.060265416,-1.53439327
Fiji,FJI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.548052587,-2.772962329,0.931771647,2.159245426,0.009775585,4.280889849,-0.247123291,0.911330811,-1.692810583,0.347435415,-1.894980247,2.524049644,2.344910977,1.110328173,4.459729481,5.360486527,4.314346977,2.315025004,5.279079936,3.814949366,-0.523026254,-17.21626055,-5.311875383,19.35091509,7.263950705
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.88869862,3.212384848,1.24252729,0.401189129,0.109402979,2.076624908,0.903680387,1.741085258,1.795236367,-0.302483826,-3.370397283,1.448245262,1.700610402,-0.171161336,0.058149505,0.484564448,0.754024352,0.829056665,1.994998447,1.500539123,1.495898988,-7.791008509,6.131761316,2.142731649,0.409870599
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-4.338570643,-0.537917463,3.759634601,7.003385079,5.796209844,5.330455675,0.250331565,0.067786059,2.009917292,1.269862914,2.923660836,-3.300214242,4.807751723,4.999439241,
"Micronesia, Fed. Sts.",FSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.253558695,4.674366384,1.949482805,0.507494245,1.742000006,-2.760965842,2.49992422,0.497798984,-1.146998814,-1.66513661,1.876592316,2.525522138,2.902596056,-2.179628787,-4.014111423,-2.677648939,4.203251189,0.060866513,0.361978186,-0.449837283,3.661115907,-2.596562147,1.868601886,-1.676007224,-0.14284878
Gabon,GAB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-11.20291442,-4.362686955,-0.495554569,-2.859056185,-0.475164875,-2.061050467,-0.227534414,-5.664485439,2.776783314,-6.342412083,-3.113239988,3.487294146,3.382360848,1.571854945,2.000039245,0.887273108,0.721232639,-0.731650626,-2.062816754,-1.544872184,1.56821092,-3.969558634,-0.638652873,0.906957585,0.266540431
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.723119634,3.946660415,2.18459671,1.36197324,2.667396166,1.845402665,2.035842098,1.636445587,1.824364462,-1.007901032,-5.333719394,1.440384158,0.357726636,0.809511842,1.112855643,2.438574405,1.413498683,1.15154933,1.960020994,0.791214735,1.069833349,-10.68716802,8.763985823,3.168175372,-0.714682165
Georgia,GEO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.005584538,3.840180243,6.445785293,6.424652844,11.80961069,6.449849939,10.28957852,10.04529667,13.16435095,2.733234671,-2.791181048,7.024283669,8.803628873,7.366752155,5.449782655,4.041627523,3.188392949,3.388353283,5.145826776,6.103447451,5.561671659,-6.354787152,11.06507801,10.84220881,6.10651322
Ghana,GHA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.884379706,1.122932344,1.270303419,1.667050975,2.382824942,2.818909276,3.120307425,3.62857797,1.663212531,6.37791278,2.219568023,5.267238029,11.30007269,6.636351702,4.712772226,0.409400947,-0.265332917,0.983231575,5.739078113,3.96954738,4.30597775,-1.541636526,2.987836412,1.823891285,0.995480411
Gibraltar,GIB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.496338581,0.510408916,2.323605419,3.545380567,-0.995885505,0.184086182,0.97932874,-0.876468729,4.395643232,1.655245405,-3.505824317,2.268178289,3.034084217,3.353180362,1.437755267,1.153539503,1.212553188,7.987763805,7.508405646,3.697806526,2.970450896,2.317241011,1.391141551,2.226401544,4.562665245
"Gambia, The",GMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.328758783,2.488102794,2.80288577,-5.968645508,3.865439346,3.997774412,-5.183078011,-3.514924306,-0.085561126,3.007368864,3.395701264,2.674353276,-10.93207644,2.034710374,-0.218687978,-4.296675102,1.097050489,-0.875473407,2.006307675,4.439494294,3.513793718,-1.953083669,2.62763565,2.355895789,2.745352801
Guinea-Bissau,GNB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,14.64588466,-0.901851502,2.574964145,1.372494589,-2.557752885,-1.183212136,4.033933662,0.170577084,-0.019490528,1.865939379,-0.152497612,2.908390723,5.277345744,-4.311709916,0.517015963,-1.673870507,3.428111155,2.687179759,2.265238462,1.328850942,2.086965816,-0.784498727,4.082019691,1.980706409,2.053818348
Equatorial Guinea,GNQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,20.81129706,13.04533447,55.59033038,13.94287693,8.822883661,31.87428239,11.56814122,2.864359425,10.00944444,12.3343735,-3.386937691,-13.15442826,1.864593187,3.862160121,-8.010053955,-3.557707297,-12.60468504,-12.20283544,-9.033697437,-9.444845259,-8.582057,-7.357228417,-1.51038137,1.211704148,-7.878583517
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.67810007,3.495563374,3.591652712,3.542622706,5.542361245,4.801378661,0.304568113,5.335601691,3.010984022,-0.59938979,-4.552117076,-5.599550191,-10.01628121,-6.582904449,-1.806551373,1.147211957,0.463652786,-0.072424584,1.29229029,1.874903163,1.986865767,-9.121627047,9.706769693,6.997744732,2.657618178
Grenada,GRD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,6.274922914,4.293373586,-2.481392947,3.155389422,8.951584591,-1.351434926,12.51795891,-4.630238587,5.423401868,0.271734915,-7.249058795,-1.200350709,-0.005969379,-2.002481988,1.44700905,6.407661874,5.543417928,2.88696863,3.613848425,3.575975753,-0.050317483,-14.41148694,3.89188358,6.612330299,4.190479938
Greenland,GRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.377884445,6.911024645,0.999463557,-1.424258359,4.143053963,6.632323711,4.943236044,5.855030281,2.748781079,6.593978749,0.874906571,0.695314556,-0.470283635,1.536976945,-0.726861643,5.091927333,-2.214918882,4.547808581,0.077664774,0.890684741,2.462731594,-0.064784281,0.778869514,,
Guatemala,GTM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.415353696,1.117529132,-0.096568126,1.48038852,0.348007859,0.968363113,1.152934092,3.238219371,4.25714893,1.321659783,-1.395470656,1.01189486,2.28579517,1.16050889,1.888642581,2.653911909,2.346295146,0.989365749,1.415648841,1.765136399,2.407414722,-3.273321968,6.415405552,2.629583197,2.04680755
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,0.371784091,6.09185018,3.373803142,-3.795861033,0.663420001,2.058126101,0.527173492,2.061708278,-0.37183642,1.67778633,1.287430575,1.495953254,0.564587368,-0.037011602,0.734521662,-0.870563254,2.556434101,-10.83981172,1.278386778,4.341170678,
Guyana,GUY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.781265239,-1.498558663,2.177485651,1.064258426,-0.663450848,1.581783594,-1.858678755,5.315645839,7.452795433,2.075135496,4.010365433,4.601537788,5.719525983,5.313688445,3.174378166,1.186262665,0.165185137,3.252785926,3.168421418,1.480986515,3.606660366,43.75879921,18.90898175,62.59934929,32.18200728
High income,HIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.000495508,3.757699559,1.104504154,1.142489162,1.814709143,2.995030742,2.430647129,2.583008238,2.148910415,-0.051771337,-4.010345404,2.47475827,1.62569654,0.952594834,1.058963589,1.595608566,1.79147324,1.295919498,1.999398566,1.924243213,1.463359302,-4.244070252,5.65914411,2.422770192,1.131157376
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.532297788,6.718457751,-0.17757296,1.207501801,3.259920389,7.855623017,6.920002668,6.34742272,5.553529951,1.518836504,-2.668921056,5.986383869,4.112154625,0.583759402,2.687923392,2.043130265,1.520014427,1.544527352,3.001460676,2.027183324,-2.396665629,-6.208734638,7.429461669,-2.802274606,0.612799102
Honduras,HND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-3.322907091,4.400412323,0.002039928,1.06368067,1.905403435,3.620510732,3.510217463,4.082522846,3.786204233,1.950393632,-4.500621921,1.599903281,1.769563087,2.116986999,0.861032611,1.170430679,1.97813209,2.066839346,3.034580835,2.084618588,0.850322383,-10.43050711,10.8504463,2.601152431,2.009005842
Heavily indebted poor countries (HIPC),HPC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.314806373,0.161591136,0.886887373,0.824732027,0.844513668,2.699903874,2.608595459,2.860123876,2.562702158,2.729425784,0.824060695,3.171638075,1.568666047,1.080837861,2.701921505,2.85051134,1.859362151,1.480409385,2.000317308,1.271601173,1.540484071,-2.510556167,1.401360588,2.055053606,1.68569767
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.426613045,3.976896807,7.165937282,5.758298145,5.569573716,4.150881933,4.173301409,5.052120965,5.097986025,2.031641875,-7.117619354,-1.000566842,0.287412573,-1.999166963,-0.028796706,0.065096665,3.397727998,4.375599959,4.613291381,3.907642872,4.017558255,-8.123279678,17.95736449,7.675111791,3.126160291
Haiti,HTI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.857909363,-0.955253581,-2.11657955,-0.696064318,1.711145544,-2.96130215,1.370751207,0.073155358,2.98893769,1.00245559,4.199388915,-6.727402233,3.921707912,-1.030951231,2.772632076,1.391457945,-0.049590682,0.386161159,1.097732862,0.293353843,-3.026509315,-4.557185437,-3.005803291,-2.848281306,-3.033732198
Hungary,HUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.36340038,4.750947823,4.313086327,5.039963844,4.372780362,5.237399909,4.501903256,4.108054129,0.432838011,1.180953199,-6.453066957,1.304958757,2.155897137,-0.738925918,2.083240769,4.513367768,3.954282613,2.503053362,4.549563298,5.496018792,4.911693525,-4.281407351,7.505105162,5.308351562,-0.358217424
IBRD only,IBD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.436799143,4.617322499,2.411664088,3.393526503,4.776950469,6.466178544,6.040838426,7.185446849,7.878238685,4.850169903,1.755082709,6.750750325,5.299983747,4.329011947,4.090474624,3.686977077,3.348022539,3.546731794,4.25930857,4.029072722,3.15576037,-2.094942464,7.016348394,3.228766385,3.925026396
IDA & IBRD total,IBT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.112096731,4.171595238,2.156862709,3.158335977,4.376140647,6.076915253,5.647643307,6.674212478,7.29162313,4.460324237,1.622076335,6.268579772,4.78513007,3.866197834,3.818262012,3.469548152,2.988200629,3.137576801,3.828617062,3.624402909,2.766983806,-2.448281341,6.300275762,2.767562476,3.358641456
IDA total,IDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.454060257,1.422906769,1.505985242,2.871263606,2.375622222,4.17735619,3.717899397,3.602226292,3.462398411,2.641678262,2.684340603,3.713967975,1.756863441,1.096602795,3.009376533,3.284660374,1.254223157,1.05185459,1.699133679,2.056368986,1.631450284,-2.999966498,2.12012365,2.04208984,1.04974137
IDA blend,IDB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.476715274,1.018171098,1.561212181,4.355130017,2.584112195,5.057771719,3.75659932,3.413810497,3.137602662,1.68145541,3.422895172,3.298275032,2.069725923,2.081027596,3.315334218,3.473918929,1.720995461,0.155236996,0.569516398,1.776310797,0.706317215,-3.444196125,2.979313433,2.037505249,0.350697309
Indonesia,IDN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.709500929,3.412714204,2.192246975,3.073967172,3.387699837,3.702070327,4.368418667,4.139035441,4.959048418,4.642173598,3.306903941,4.902728579,4.844905701,4.70670292,4.284778457,3.796140768,3.717745469,3.926698091,4.017625608,4.162984291,4.039135657,-2.885094093,2.984940073,4.639208604,4.278686854
IDA only,IDX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.274848531,1.689670419,1.345037705,1.49798332,2.22109996,3.338929997,3.687133809,3.798985016,3.765320498,3.519931748,1.947706723,4.031730836,1.425966548,0.184800484,2.734707658,3.134125273,0.872327926,2.022298908,2.863016025,2.394080715,2.55356593,-2.539835086,1.419854888,2.082181534,1.709122271
Isle of Man,IMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,12.26709809,4.054161006,4.246639006,5.119876943,4.971810979,4.213214051,4.915875436,6.608607939,6.344143261,3.752455348,0.969592019,2.273832959,1.368772356,7.319157998,4.381969242,5.465942617,-0.024795387,7.135577227,2.677803976,1.975478369,0.066153602,-8.959386465,3.57042617,,
India,IND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,6.851333406,1.965952437,2.945319361,1.975907984,6.016520564,6.132606167,6.206011032,6.426044713,6.093625781,1.630780589,6.371709388,7.013174581,3.818074312,4.060822384,5.014611864,6.086180227,6.721067631,6.980989701,5.568333514,5.302408679,2.811873102,-6.673470547,8.818605843,6.26159949,6.721381414
Not classified,INX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,9.29088015,7.954806484,3.642469997,4.129755481,1.34938713,4.853457577,3.460940594,2.19518969,2.309231046,-6.41164597,-6.054811966,1.130424127,0.84005622,-0.551990987,0.643273343,8.036357886,23.30469344,0.623252101,8.127668762,7.134773397,3.867450639,5.525612348,14.03228635,7.426581778,-5.686002918
"Iran, Islamic Rep.",IRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.399560305,4.118203285,0.656119718,7.031760152,7.635981934,2.66427558,1.541710037,3.389399166,6.594952906,-1.115078982,-0.357484605,4.32247152,1.342708537,-4.968909478,-2.945922311,3.011764287,-3.629417164,6.835675353,1.300705004,-3.113491709,-4.130578795,2.470892267,3.965568691,3.041658503,4.219866491
Iraq,IRQ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,13.79503917,13.08522292,-1.42758351,-11.0994372,-38.56171996,49.03163746,-1.303074172,4.890020687,2.755518604,6.163087815,-0.274959244,3.081542552,3.848929643,8.9355065,2.722580156,-3.25142072,1.917912089,11.02301619,-4.10746397,0.182367803,3.044174773,-14.09023465,-0.774861849,5.311371462,-5.086627259
Iceland,ISL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.784468611,3.557391044,2.64000021,-0.334077504,1.43779619,6.860105685,4.457828851,3.850348692,5.745281288,0.3264001,-7.978362405,-2.692847708,1.535147199,0.527304433,3.568175782,0.562209389,3.354145333,4.838299214,1.779410135,2.11737324,-0.354233393,-8.438698011,3.439046758,6.178393262,0.997671254
Israel,ISR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.732468717,5.837794335,-2.003265992,-2.105855183,-0.420346477,2.948546298,2.314386184,3.732572582,4.166582438,1.433022938,-1.499605866,3.755737023,3.628203129,0.711105773,2.485120083,1.943377094,0.475269155,2.492643711,2.27442978,2.084470629,2.186673573,-3.573037419,6.800515639,4.752677355,-0.085406983
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.11781662,1.648503393,-8.529728276,8.870129659,4.325953928,1.228599088
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.28078807,0.263360854,0.835387962,1.500921685,3.166448471,0.829396049,0.409882445,2.409546701,0.997833755,-1.183120223,-4.732783354,-1.871482683,1.275729482,-1.105126996,0.035165569,0.277089053,0.56387602,1.076815428,0.792818277,1.764583024,0.822801591,-10.13312674,4.33290129,5.233354299,2.26636117
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.168110679,2.072647111,3.085660646,3.533557053,1.83400589,5.892371284,5.363938739,1.029509647,1.526821449,4.643426869,2.737209654,0.089336918,0.154698042,0.982324096,-3.830179273,-8.117479488,-6.53100718,-2.820745287,-0.041500685,-0.463136174,-0.520071102,-3.184434192,1.614221543,1.179327547,2.152212807
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.51574059,2.592891087,0.14451169,-0.190392014,1.318091962,2.151723329,1.794339801,1.308127183,1.367422326,-1.272109949,-5.68145234,4.079223048,0.209251803,1.536786659,2.152371066,0.429381123,1.668465117,0.805362825,1.758611802,0.771168471,-0.262170829,-3.86470967,3.032130828,1.403822375,2.421011183
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.685600854,10.13011649,13.69319315,9.795470244,8.932922844,8.841019375,8.72919995,9.53532792,7.661443135,1.383236316,-0.786442204,5.794225114,5.873507663,3.334056066,4.485117032,2.67672093,-0.268267117,-0.327514634,2.693432136,2.740536373,3.161011541,-3.757983451,1.93213881,0.868329715,3.699415
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.520692989,-2.290893714,0.6837186,-2.457538571,-0.077112603,2.00869288,2.80072342,3.351889774,3.728256743,-2.709449404,0.293173947,5.0563909,2.366419735,1.960400987,1.326292507,2.63818993,2.683317425,1.943668144,1.603146616,3.522084435,3.05495785,-2.256979503,5.520436304,2.863571211,3.372619514
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.126778706,4.194824154,4.326996486,-0.930865799,5.914001598,5.739479911,-1.295074862,2.000426385,7.512743475,7.376440482,1.651651396,-1.65175287,4.674715617,-1.738142583,8.735789271,1.957996976,1.758864407,2.23180527,2.73409189,1.713209117,2.439335198,-8.894546883,2.492922237,5.819509918,4.269285563
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,10.52753237,7.998303817,6.225701101,4.681941841,6.588832576,8.402156269,11.28191678,8.870931466,8.307936609,4.938643121,-1.411180716,4.430149205,5.524175204,5.769286083,5.831860524,5.655376849,5.531684684,5.516206231,5.60387546,6.164475986,5.848619694,-4.213653755,1.832958017,4.117490695,4.299126282
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-5.43976979,4.931999983,-4.998147613,-0.416542474,-3.597296537,-2.53295589,-0.899100899,3.946224634,1.141666428,-4.821495891,-1.412167464,-0.849491331,1.76753197,4.196879689,5.768988551,-0.187033166,9.796382016,5.590360705,1.955425012,1.818230099,1.664810717,-2.386798247,6.67591551,1.991435468,2.502511756
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.849761884,8.503308049,4.051821918,0.758597297,-4.278920976,3.66368338,9.392290815,2.822493526,0.298896809,10.84609578,-3.64493844,-0.202950713,1.236460689,-0.830060524,5.621301762,7.316135222,0.692028515,3.937052933,0.227233139,2.054782478,2.936874608,-15.23008275,0.555661813,10.40457357,3.218896971
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.462246216,1.8889146,-0.846212238,4.439121293,2.805237629,1.278235243
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-4.816954704,1.584750206,-2.643265205,0.212209154,14.30329986,7.579610785,6.555496616,1.691601457,-0.069993092,-3.093224705,-11.88321807,-7.273189377,2.637949669,-1.252560849,-5.836885934,-2.573382874,-3.194412944,-0.616815086,-6.486789108,-2.128278158,-1.447268858,-3.521855322,4.337624356,5.671842217,-3.165462622
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.988161925,2.108125677,-1.235975759,-0.995365745,1.076757699,3.946568377,2.708253573,4.001336982,4.122463847,2.583800456,-3.471729185,5.562020209,3.247092995,1.229559731,1.655785912,0.227977043,-0.745432566,-1.509028253,0.943726327,0.466356053,-0.385078408,-7.386576299,6.004618112,3.164305299,1.432297317
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,5.434884082,4.02996037,4.049069614,4.28646058,4.520220402,4.899154764,5.555699296,6.909167407,5.909235649,6.164034788,5.878548895,6.922399324,6.474243138,6.491281437,6.521646657,6.153133053,5.753411005,5.408586405,5.26492844,4.646555619,3.892447903,-0.970941438,1.069380318,1.283090293,2.328154178
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-2.192908425,-0.314587225,2.217724493,2.086572103,1.894804406,5.04735158,1.176425451,-0.103294009,7.270960976,7.328414068,8.817900667,7.009782776,-0.117450319,-0.075040322,-5.323150939,-7.242590982,-1.493847611,3.831447224,3.370037953,0.727150842,-4.195225512,-19.74842848,-5.832366777,1.240929472,2.382699569
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,15.17295717,23.93009997,-0.062901594,1.086353995,-30.70154026,1.394829409,0.643907293,2.131757344,4.187985345,2.865766866,2.032935244,3.067501274,4.029352554,4.23948281,6.341040745,-1.35044827,-2.033029839,-3.51645551,0.521366332,-0.76155482,-4.343455886,-4.933202273,2.847282103,2.648469771,2.475181183
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.784811655,1.732474527,-4.018195927,-3.330060348,10.21614507,1.799903268,8.988266772,4.08675178,4.07289899,-2.265012643,-6.381578806,2.895038531,-47.89998601,96.9564199,-19.57835721,-24.46316147,-2.355436924,-2.901590108,30.49630138,6.282836896,-7.301237168,-58.84977471,150.4314713,0.189791959,-2.758113083
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.761686848,-0.731568959,-4.066068483,-0.331402231,3.466545683,6.488892492,-1.100988221,5.503747356,1.055431321,4.290649397,-3.465681546,-0.401906063,3.593633091,-0.673631773,-2.486049039,1.040958585,-0.364700301,2.964702146,2.941982324,2.467453858,-1.040589734,-24.77986836,11.97127975,17.94014185,2.96445306
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.830344821,2.106001969,-0.954117755,-0.894301433,1.126433205,4.108755617,2.654572817,3.882210675,3.973438227,2.487188746,-3.344258879,5.280155548,3.23219727,1.437389434,1.662358827,0.281315931,-0.617142609,-1.331558253,0.904721333,0.64574671,-0.165865994,-7.401062371,6.270555078,3.305264688,1.407360702
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.538560727,1.862533791,2.39897603,2.611650394,2.315028497,3.789784787,4.829822404,4.316724737,4.794720332,4.020345146,1.84486522,3.741948404,0.744361205,0.67166574,3.164578622,3.084187165,0.252299495,1.192261342,1.965281559,2.083946656,2.530414522,-2.446237794,0.357165441,2.247667015,1.379165167
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.116049725,0.501614882,1.583097358,1.770198016,1.743348301,3.137470842,3.557201159,2.79753883,3.017694488,2.561565427,1.22487565,3.990873333,-2.015862339,-5.814173569,0.711185615,1.840975244,-3.041183898,-0.624453164,0.309217782,0.642655033,1.35933318,-2.408200445,-0.640649327,1.013102913,0.262179842
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,8.972178993,1.935644564,-1.774062543,-1.925416916,-2.823011442,2.137954854,3.910153266,7.754359469,2.55873516,1.076320161,-1.916637781,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.688197516,5.401847092,-2.294234966,2.928701395,4.88393321,4.432015792,5.251172269,6.601725541,5.690761335,4.869008445,2.543916271,7.043494488,7.67349357,7.818600932,3.487417146,5.838557631,3.731046585,4.618234851,6.058144821,1.539633134,-0.829146714,-5.129263121,3.092791349,-7.451192989,-1.65961513
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.277963898,2.149681734,2.299808404,2.528798753,3.987236166,5.14146823,4.825087066,5.131280406,5.096279363,2.865366196,4.216322688,5.086548598,3.015964018,3.465764965,3.98052648,4.430423991,4.318317591,4.109388563,3.897155941,3.916412171,2.596873947,-4.919979211,5.248015742,4.516768629,3.942992539
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.001482837,3.892271054,2.044130238,3.156396788,4.309230392,6.104759255,5.789137305,6.701211567,7.353109905,4.478220144,2.563709004,6.682876226,4.913109227,4.009724491,4.149858069,3.735112726,3.351340487,3.397709573,3.975234848,3.666263205,2.815157749,-2.336242822,6.279029378,2.901534003,3.476223847
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.042529375,3.647539579,3.517919122,0.821608379,4.79606926,2.084006167,3.882618807,4.264051552,3.836762854,4.912551789,-1.949444951,4.563031942,3.849892529,5.452191866,0.849125517,0.676425998,1.990905886,2.383745829,-4.33164643,-2.708754074,-2.644232941,-8.624586965,0.631493186,0.214985321,-0.162348567
